"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"NER",0.00138922290571473,0.0084323163833663,0.0129478422926095,0.0107092432430016,0.00793806248051145,0.0135259151129468,0.0105570525570139,0.0174437760785359,0.0113670300757989,0.00977881140211333,0.00542689235546194,0.0057231471822284,0.0138673202260116,0.00159913105292762,0.00103041078921298,0.00508579131724711,0.0193681790576046,0.00456488084060409,0.00815940313186862,0.0332025955937893,0.0165599249459314,0.0183287956605535,0.012200357432677,0.000721015769319385,0.000536426423975048,0.00503541457806984,0.00154251309572094,0.00183826452911478,0.00258557461230527,0.00138418640715351,0.00178404721038321,0.00145519209266862,0.00210141106008237,0.00152550246534463,0.00133731890833874,0.00143109503227344,0.00114790322361723,0.00157152505985078,0.00197733825147685,0.0015776470008265,0.00186088751708079,0.00216233405969661,0.00270464957552348,0.00178338304435763,0.00252529726234528,0.0159418342545407,0.006419415647582,0.0162058934068516,0.0147601607143466,0.0269753719490658,0.00242915109350898,0.00128061632594419,0.00276753648865304,0.00109965821938829,0.00116853271558942,0.00111071655795897,0.00107455640810362,0.00135130593363482,0.00156992211673283,0.00680419365037167,0.0811268543346486,0.0365163534384917,0.0387094871215675,0.0112167213149599,0.00326846741227835,0.0284410827614142,0.00642504868737608,0,0.191651066283898,0.00693651165414715,0.015212180960863,0.0222156514219946,0.00741781538152219,0.0100397953689392,0.0430407866119976,0.0836967280019901,0.00935877893516795,0.00171961832559312,0.0122531572036227
"NGA",0.00101976356387364,0.00472592528210896,0.00656363725392918,0.00569536253780803,0.00442522671202302,0.00691995075362409,0.005588228728853,0.00829109338677411,0.00596469036460173,0.00527814908962157,0.00320366779554514,0.00334957818198503,0.00697033863820396,0.00112126301087009,0.000735002168438581,0.00302487831619706,0.00909342834798255,0.00281512792510566,0.00465132967798348,0.0133246763735973,0.008684093039872,0.00913552779815923,0.00658428101587152,0.000596007740743546,0.000472575332490055,0.00548597582507144,0.00142105348174632,0.00163243985368849,0.00232302716664318,0.00126292279019492,0.00147033010061615,0.00116610160629723,0.0016467495487184,0.00127061164792401,0.00105027234748892,0.00112892373456573,0.000876720915186601,0.00126851773370074,0.00180906368730874,0.0013499124337779,0.00174162643244136,0.00177551822416111,0.00218022553081789,0.00139811912624113,0.00205701693733568,0.00829945521702626,0.00410412015615978,0.00872474983025582,0.00815702037159802,0.0135368059394904,0.00186072377206231,0.000940121859568026,0.00199034929130061,0.000855718641590103,0.000833053051288072,0.00085554516057192,0.000801360232004193,0.00105061764679617,0.00117324894615525,0.00774842375709924,0.263671813803532,0.0825565494399181,0.0513709043865273,0.0100333125459564,0.00294330643928013,0.014844420830589,0.00660423798930265,0.154150370482091,0,0.00754458653251195,0.0158032245281312,0.0187853620040586,0.00890782689870769,0.00999758835115136,0.01602117523969,0.0951950038565116,0.0105537101391054,0.00121269216468001,0.00632366833510102
"ZWE",0.000450539476627144,0.00129210506038371,0.00170184977778257,0.00147453039229477,0.00132147168041743,0.00160207546491512,0.00151403700019633,0.0018894746991009,0.00152323201171234,0.00142567435044976,0.00111148913669593,0.0011572953427732,0.00167331761492535,0.000479283939131748,0.000586684374132584,0.00112764957139521,0.00227774504057648,0.000934463711270383,0.00125210127563121,0.00244655609723567,0.00167869854006605,0.00175201704175521,0.00232893091497301,0.000879489590174371,0.000675435536273255,0.0664853376631485,0.0011297519815909,0.000991020389658618,0.00122198223687493,0.00101636610408208,0.000729365529847875,0.000582317012701926,0.000703332104446997,0.000685743495804352,0.000515676974105424,0.000548324176158547,0.000425149966161446,0.000627786700182753,0.00118665647778671,0.000776991883636802,0.00133350309266848,0.000813785133132287,0.000890300156271521,0.000628753441056136,0.000876395991008971,0.00270880610859303,0.0024590603925248,0.0030731797793012,0.00307531568201099,0.0038186211032662,0.00243262438502666,0.000921917130507717,0.00190781894744528,0.00109613334822156,0.000678338867705069,0.0010481669533644,0.000838645161552603,0.0013772917804094,0.00129005454766146,0.185401584127203,0.00881057775055787,0.0120361704045354,0.00406889985425775,0.0177336198348245,0.0114474342849474,0.00209971624665947,0.242997507501935,0.00455461945996611,0.00615904090091088,0,0.027317985920812,0.00259903010174413,0.0521426326436274,0.0426247671923322,0.00246852009891912,0.00403365409549412,0.2271987468903,0.000987574109625404,0.00186725624254318
"RWA",0.000788086621506698,0.00298966309253925,0.00435663895256343,0.00356130164357977,0.00313964626060893,0.00391137168725433,0.0037263089582932,0.00496042655903056,0.00371897199159829,0.00342565186916841,0.00254419428756653,0.00267888553664378,0.00420213958908114,0.000901426263773379,0.00102615220858379,0.00260084607291249,0.00654792934801951,0.00201084300884369,0.00284115307067197,0.007026475403605,0.00391522031685488,0.00421821855893349,0.00677951555466624,0.00109740203190698,0.00076746976232129,0.0154118474823179,0.00132361891872122,0.00129923784074378,0.00166892980018976,0.00119386877764616,0.00107607648838777,0.000878879057384859,0.00113272891702605,0.000976298937329659,0.000799208614189283,0.000848194620653116,0.000686837232108052,0.000943627946390314,0.00148867854430562,0.00106197954083359,0.00156576538792079,0.00123340991690801,0.00141415962574826,0.00099955416426592,0.00136489000433006,0.00843980227571562,0.00668070065757552,0.0101277258071875,0.0100840025803446,0.0142681297351451,0.00430466820405092,0.00156865013515134,0.00387615339640388,0.00161753748655463,0.0012027661175361,0.00158532458681746,0.0013523268874188,0.00209102399000912,0.00218805083280061,0.0261035399023807,0.0324367510398365,0.0346081563152463,0.00850602672706133,0.166679118344285,0.0108010580892119,0.00488167136130245,0.0438206363565162,0.0146314632950707,0.0188976872214828,0.0400160280568435,0,0.00520603659574923,0.0206714343691897,0.27370482478946,0.00690567248324622,0.00960805719154736,0.0851596723598968,0.00186753919797941,0.00500403314305584
"SEN",0.0032720768350948,0.0117612545825976,0.0116611730164407,0.0125055599692327,0.00931437524446841,0.0156803328567242,0.0111117518008616,0.0141990936537066,0.0126770294085814,0.0114721630527531,0.00676594474460105,0.00686088385737343,0.0137823007706642,0.00328397378678028,0.00128287747886066,0.00590214175055208,0.0115183464166343,0.00755692174202338,0.0127122888709327,0.0171278081777304,0.0289694730896902,0.0253511257427456,0.0077050770485354,0.000874709135332305,0.000860315736314914,0.00581633078271905,0.00408703183319491,0.00566871323334422,0.00923012553394994,0.00360364338212375,0.00562341613721073,0.00417340669094027,0.0067091799019745,0.00455188369299212,0.0036389844713185,0.00400427147610281,0.00284144014510346,0.00465998356743336,0.00596335233444698,0.00474406476560444,0.00512342670879202,0.00737003956077171,0.0101035161013978,0.0053384745112861,0.00920493513703034,0.00867015079236292,0.0046374405582204,0.00832166840514756,0.00783836773834438,0.0104356192746937,0.00223110981036054,0.00139640801653741,0.0024905815659764,0.00119630829988554,0.00138825468043267,0.00120753273713522,0.00120035989381933,0.00141385215185291,0.00160539160055817,0.00709207557339033,0.0244545663915944,0.0215707593446487,0.15962286514468,0.00677009590597235,0.00312039997481336,0.0722273911510904,0.00564877685317746,0.0361184900183509,0.0379714139120775,0.00643533064525917,0.00879997565863574,0,0.00848061101099106,0.00688377613421921,0.0225412343191434,0.122734210253357,0.00769183840809806,0.00183122129525044,0.00930670374295429
"NAM",0.000869080490440383,0.00220871355579628,0.00276020215131688,0.00247815664667942,0.00216961302103572,0.00273864543367229,0.00248841560647871,0.00310238083138001,0.00254987457538293,0.00238089066186887,0.00179598826797655,0.00185818218489532,0.00278910407977746,0.000865065771414855,0.000823064452889502,0.00177460577490937,0.00351936598702271,0.0016049125875907,0.00218008026257151,0.00398804856855686,0.00307041477841519,0.0031355233886683,0.0033371671694188,0.00126147042151086,0.00110753770954324,0.135412768477241,0.00259963648163586,0.00227063485362781,0.00288861776885066,0.0022909293163689,0.00158123042249204,0.00122557139943836,0.00147678917556549,0.00148522947019961,0.00106545348808754,0.00113982137794533,0.000853262743326084,0.0013327846609336,0.00279919725515012,0.00171601445399721,0.00318193424281215,0.00177470279429805,0.00193076457529422,0.00131197040634621,0.00191125609232089,0.00386391945328148,0.0031573938999211,0.00425016473702087,0.00419892473178697,0.00534955477516249,0.0028068468982235,0.00122475477767907,0.00233761561302755,0.00143662504812238,0.000939289235267397,0.00137660167075627,0.00112505963262099,0.00174314641924792,0.00164134942361024,0.356796775866097,0.0169736969061794,0.0273473172137643,0.00968592063295131,0.0145616909203823,0.00941524281851079,0.00405690549771157,0.0414753654847193,0.00829484855217033,0.0123842832617212,0.0888002970146287,0.0240329329426254,0.00583296070849742,0,0.0247725275989214,0.00418123162736202,0.008781293431324,0.0758497282048939,0.00132404264529621,0.00287661852137216
"TZA",0.000653753476965634,0.00230306761912244,0.0032847341756444,0.00270956770797819,0.00244140832219906,0.00292978441368332,0.00284453809803978,0.00366237505780196,0.00282017317006039,0.00262291304965883,0.00203255667054452,0.00213616552019077,0.00314780115870439,0.000749285569751093,0.000969158591909667,0.00210034078059295,0.00478991906522423,0.00160237352182423,0.00218803260254665,0.00495867781797878,0.00288986834298274,0.00309877841099725,0.00519489410798905,0.00114654686114927,0.000784560382331454,0.0177287961428428,0.0011809195653542,0.0011143322693042,0.00139798694848143,0.00107018243199436,0.000899977593319125,0.000736746736532151,0.00092934862651718,0.00082670107838092,0.000668802135452937,0.000708568776966084,0.000574676788064383,0.000789735531953882,0.00128715515130703,0.000906755518700949,0.00138252264189865,0.00101983472750599,0.00115149239372625,0.000826078326117131,0.00111736822501608,0.00626663192715205,0.00573688557362456,0.00748214690432851,0.0075493248908703,0.00971621317257323,0.00460477565013206,0.00154414045459085,0.00381894959350774,0.00167629947580599,0.00114008500385064,0.0016290164026154,0.00134570261891282,0.00219198484181902,0.00221503297182932,0.0290221991477077,0.0168184683943602,0.0188365740136051,0.00581112137011707,0.189350892469255,0.015443370066912,0.00349835786854881,0.0878076188345144,0.00889010092450938,0.0110063608679941,0.0574821327193637,0.251981121295381,0.00374919505169165,0.0196164181384722,0,0.00482254775909692,0.00634350838942842,0.106648154576237,0.00176997803544238,0.00380543449044388
"TUN",0.000931830087116879,0.0132934234720583,0.0320517889809215,0.0216566791072713,0.0126371047849744,0.0334252981094839,0.0214710675959422,0.066892096308684,0.0246224985972684,0.0183198875175794,0.00675437968575215,0.00731458358239956,0.0382910045116262,0.00119046138168495,0.000689122720300947,0.00600694462747686,0.0448589478277923,0.00497226322905677,0.011861996640203,0.320684206321433,0.0271970884961798,0.0416776332212486,0.0135978442456395,0.000354718557496331,0.000234463151922553,0.00148233644167847,0.000640900853418216,0.00081928330742735,0.0011159392496425,0.000586372694388573,0.000923998203325086,0.000805353831824045,0.00120384560867583,0.000777266705224418,0.000774680774492302,0.000819502401264062,0.000708071776888603,0.000854175892070942,0.000831415263192408,0.000759917244268078,0.000749964345558084,0.00111956746803295,0.00143850321126073,0.00102751922550376,0.00131916436053534,0.0165100464883235,0.00447102977173413,0.0132983329308466,0.0116053783856362,0.0169325208539295,0.00125286516046774,0.000781066049778696,0.00163294505287392,0.00059231490013361,0.000776507564514821,0.000611387447392512,0.000638977822645576,0.000716726442944419,0.000899467774725453,0.00185799127380694,0.00762508641863574,0.00515542883419494,0.00693465818159537,0.00340542580203709,0.00122956678129535,0.0245467474963914,0.00191233232842808,0.022306637499394,0.0103232144104022,0.00194840663742422,0.00372103373901656,0.00718556744448187,0.00193787471306317,0.00282259531863909,0,0.0106525857557824,0.00242824087387586,0.00114085680124888,0.022401071424155
"BFA",0.00140921205854288,0.00630173294611006,0.00768296817571255,0.00730029612380739,0.00544769063167747,0.00918631709894875,0.00682077983203289,0.00976586821673995,0.00756278638252041,0.0066876046624358,0.00387250204508691,0.00400157721058918,0.00867170071078658,0.00149944880392729,0.00077859070465688,0.00351389724160636,0.00908072301462909,0.00374656947346555,0.00644050046087014,0.0141836733204517,0.0140301822259378,0.0138148649915401,0.00607229113011367,0.000582545183529735,0.000499806669135636,0.00460640184888366,0.00186942637758063,0.00231383950888957,0.00347327743830775,0.00165379886885057,0.00215966878929263,0.00167267258600282,0.00248021529884796,0.00182080253119053,0.00148963955449112,0.00161508538293271,0.00121352496120081,0.00183684716255514,0.00251841990690629,0.00191980473093953,0.00231916033653591,0.00268704149670725,0.00343157653253213,0.00205651421832364,0.00319758419659653,0.0072569440581784,0.00360305679429032,0.00720934424029447,0.00673519200923713,0.0100481745728886,0.00165321317738402,0.000926860648097752,0.00181348896872657,0.000819115877180957,0.000865694895411879,0.000822740785977744,0.000792230591171064,0.000987471924064112,0.0011130071434524,0.00603686344326015,0.0439143317906143,0.0316018735775793,0.307178096446143,0.00649642871547173,0.00244230572231779,0.031584583938835,0.00489910899915647,0.0764782733894723,0.108145989123468,0.00561328728729074,0.00912785840912331,0.0689802387857898,0.00717555740182614,0.00654601931873241,0.0187815194146602,0,0.00719400509101905,0.00120895091522789,0.00665874150123469
"ZMB",0.000585676488171384,0.00181915437038008,0.00244924288908067,0.00209859906307006,0.00186044913605574,0.0022979996835256,0.00215735529341878,0.00275032652102564,0.00217388951719134,0.00202253286787478,0.00154031207525693,0.00160762939116564,0.0024085336069095,0.000632944649272413,0.000723092253957598,0.00155818733704368,0.00336307013279903,0.0012840881422951,0.00175826086436507,0.00366233944826115,0.00241051760562665,0.00253044424355022,0.00339146864030661,0.00096588312173472,0.000731898472130206,0.0383321144790659,0.00131148985590768,0.00120065261942577,0.00151483504015066,0.00117673565859924,0.000913331283827055,0.000730012917147532,0.000904398079694218,0.000846785382519185,0.000649827867082717,0.00069170438623953,0.000539843375013025,0.000787604446226064,0.00142156059963209,0.000948977657072202,0.00155960846304658,0.00103145516281035,0.00114823838164271,0.000802860300219039,0.00112296344849882,0.00402049591163161,0.00343442253780643,0.00460294731895439,0.00458631552763558,0.00594552647885626,0.00293745678465458,0.00111658045184055,0.00242349778428253,0.00126222062429642,0.000838444062995219,0.00121743907774733,0.0009981629529758,0.001595615952331,0.00155237157403601,0.104930784103862,0.0160714043115116,0.0226929131860657,0.00612231498714869,0.0319986671068754,0.0109707061422576,0.00306013089623764,0.133611737116335,0.00739633277599389,0.0103697690195171,0.273458991900271,0.0699737189948742,0.00373901211565095,0.0536066714560178,0.0951850557320395,0.0037028413867722,0.00622212025342756,0,0.00124165440563816,0.00269478185117161
"CHN",0.00361907053341447,0.00762577477091336,0.00909689182941674,0.00805719986724257,0.00943372662847487,0.00731055670905324,0.00892619672622443,0.0082681777279933,0.00813919063852533,0.00839352472351764,0.0111722958580708,0.0114854879919943,0.00807420729117517,0.00536141589850236,0.0495530063602026,0.0135482364841372,0.00968633785659112,0.00775343988441729,0.00698197035057346,0.00773143018721126,0.00558506791719067,0.00603015202588111,0.0132547088123965,0.00794815409439363,0.00366900977304835,0.00381517136197579,0.00126740561328497,0.00149170447191503,0.00171732897348896,0.00119612775472592,0.00190624052971894,0.00209799311110916,0.00239574290524835,0.00176734609993205,0.00232907542352094,0.00227054648607565,0.00281551709109503,0.00203940784806511,0.00145395811526502,0.00159395191678016,0.00139398313073278,0.00202274535052017,0.00226504359122462,0.00235829455384593,0.00215871156350529,0.0117304908246414,0.0224814680862737,0.0117632211204225,0.0123162269647551,0.00951470982065774,0.028998398033952,0.132300756899306,0.0593677089704873,0.0258635830631542,0.0991391388288288,0.0313752556127543,0.0553986864036056,0.0300740562680406,0.0798182938850009,0.00406987479223508,0.00483810576514121,0.00437835683033925,0.00365178151706782,0.00744313764593896,0.00724671191813134,0.00475604304929784,0.00528064640093856,0.00534791918471253,0.00468888962522396,0.00467747516101128,0.00603846033734188,0.00350286232158012,0.00368232658602935,0.00621639808448136,0.00684589126914505,0.00411464001408271,0.00488603137181988,0,0.0111309265110096
"ROU",0.000948846832660584,0.0167375473748069,0.107107295639192,0.0304588110118881,0.030846256451989,0.0257943017734844,0.0517584829777314,0.0706144420424464,0.0355452352120496,0.0311776887005685,0.0166379905223879,0.0201710923210011,0.0463639172932103,0.00136994755795655,0.00102805466357459,0.0179440106596401,0.143640320340098,0.00680709890232454,0.0123423198397526,0.0386568982184028,0.010161189107775,0.0136139286045919,0.0588589350265953,0.000426929014874235,0.000258512411410225,0.00112750176604765,0.000479190584862406,0.000607013425291842,0.000780946738635258,0.00044530988675793,0.00072724517141674,0.000681531248502401,0.000970355241066425,0.000622300732382242,0.00068769103086451,0.000712207062197385,0.000684377774981951,0.000705188377732421,0.000602823156861077,0.000590132177272128,0.000546135243787284,0.000852023443647104,0.00106019608896052,0.000859690351549004,0.000978630480691308,0.040043294952619,0.00919019497031365,0.0234652224917048,0.0211206240532296,0.0161360193321437,0.00168111752783966,0.00115478125176987,0.00256255407381835,0.000782561661056471,0.00118777627990185,0.000822786308563451,0.000907626390043093,0.000948636371991339,0.00129347589097897,0.00136486705142798,0.00365447657164425,0.00275316959335155,0.00292269675017735,0.00290089968837809,0.00120204212797292,0.00670110342691017,0.00154980970607476,0.00644285666452947,0.00413395947708284,0.00149528303911383,0.00273561113363521,0.00300992601272564,0.00135263398756375,0.00225971091883395,0.0227271691980802,0.00383171346745328,0.00179290312501981,0.001881954020132,0
